product_id,product_name,category,brand,price_1_month_ago,price_1_week_ago,original_price,discounted_price,discount_percentage,competitor_price,rating,num_reviews,stock_left,is_flash_sale,is_fake_discount
P06866,LG Refrigerator,Appliances,LG,23696.0,22196.0,26191,21015,19.76,21729.0,3.1,2998.0,101.0,0,0
P06867,Whirlpool Washing Machine,Appliances,Whirlpool,31798.0,29891.0,34912,29568,15.31,30059.0,3.6,4697.0,79.0,0,1
P06868,HP Pavilion Laptop,Electronics,HP,77246.0,70944.0,78334,71730,8.43,69694.0,4.0,2523.0,183.0,0,0
P06869,Nike Running Shoes,Fashion,Nike,6574.0,6515.0,7102,5742,19.15,5632.0,4.2,1559.0,236.0,1,0
P06870,LG Refrigerator,Appliances,LG,49433.0,47937.0,61489,52773,14.17,57774.0,3.7,5245.0,96.0,0,0
P06871,Whirlpool Washing Machine,Appliances,Whirlpool,21196.0,20215.0,26396,20969,20.56,21457.0,4.8,1561.0,198.0,1,0
P06872,iPhone 14,Electronics,Apple,66843.0,67082.0,84028,66128,21.3,62517.0,4.1,5781.0,58.0,0,0
P06873,Ikea Wooden Dining Table,Furniture,Ikea,14672.0,15148.0,17795,13457,24.38,13058.0,3.3,2511.0,203.0,0,0
P06874,Samsung TV 55 inch,Electronics,Samsung,44497.0,46871.0,57468,48040,16.41,46137.0,3.8,,72.0,0,0
P06875,Samsung TV 55 inch,Electronics,Samsung,44571.0,47526.0,50491,44223,12.41,43626.0,4.7,1431.0,222.0,0,0
P06876,Voltas Air Conditioner,Appliances,Voltas,57323.0,54314.0,58911,54515,7.46,55382.0,4.1,,40.0,0,0
P06877,Voltas Air Conditioner,Appliances,Voltas,31035.0,,37040,29107,21.42,32113.0,4.2,5853.0,78.0,0,1
P06878,Voltas Air Conditioner,Appliances,Voltas,30290.0,30443.0,36739,30342,17.41,30745.0,3.7,3871.0,57.0,1,0
P06879,Ikea Wooden Dining Table,Furniture,Ikea,14513.0,14766.0,18237,15775,13.5,15369.0,3.4,553.0,72.0,0,1
P06880,JBL Bluetooth Speaker,Electronics,JBL,11306.0,11478.0,14679,12097,17.59,12045.0,4.1,5701.0,168.0,0,0
P06881,Samsung TV 55 inch,Electronics,Samsung,77685.0,83376.0,86808,75269,13.29,71654.0,3.4,2611.0,210.0,0,0
P06882,iPhone 13,Electronics,Apple,52358.0,52895.0,57244,49869,12.88,47227.0,4.5,3945.0,109.0,0,0
P06883,Puma Casual T-Shirt,Fashion,Puma,2614.0,2686.0,3141,2246,28.49,2310.0,4.1,289.0,6.0,1,0
P06884,Puma Casual T-Shirt,Fashion,Puma,1746.0,1645.0,2106,1646,21.84,1643.0,3.6,6446.0,87.0,0,1
P06885,Samsung TV 55 inch,Electronics,Samsung,48735.0,46901.0,53737,48724,9.33,50294.0,4.7,427.0,26.0,0,0
P06886,Puma Casual T-Shirt,Fashion,Puma,2058.0,2357.0,2569,2131,17.05,2227.0,3.2,3764.0,,0,0
P06887,Puma Casual T-Shirt,Fashion,Puma,2079.0,1902.0,2296,1889,17.73,1791.0,4.4,5871.0,153.0,1,0
P06888,Voltas Air Conditioner,Appliances,Voltas,43749.0,42078.0,48415,42177,12.88,46547.0,3.9,5474.0,153.0,0,0
P06889,LG Refrigerator,Appliances,LG,30453.0,27683.0,33634,28319,15.8,27786.0,2.9,,60.0,0,0
P06890,Godrej Office Chair,Furniture,Godrej,4036.0,4391.0,4975,3770,24.22,3661.0,,3797.0,19.0,1,0
P06891,Samsung TV 55 inch,Electronics,Samsung,74017.0,71630.0,85914,71531,16.74,67148.0,3.7,4662.0,169.0,1,0
P06892,HP Pavilion Laptop,Electronics,HP,40555.0,45957.0,49700,45965,7.52,42395.0,2.9,1618.0,30.0,0,0
P06893,Samsung Galaxy S23,Electronics,Samsung,63891.0,71229.0,77924,63028,19.12,70537.0,2.9,1714.0,183.0,0,1
P06894,iPhone 14,Electronics,Apple,88763.0,86645.0,89056,79677,10.53,81539.0,3.5,4503.0,218.0,0,0
P06895,Adidas Sneakers,Fashion,Adidas,4830.0,5098.0,5805,5291,8.85,5281.0,3.3,3709.0,148.0,1,0
P06896,Whirlpool Washing Machine,Appliances,Whirlpool,20685.0,19110.0,25434,20283,20.25,19719.0,4.1,605.0,,0,0
P06897,LG Refrigerator,Appliances,LG,22379.0,23569.0,28286,24827,12.23,23349.0,3.0,1063.0,227.0,0,1
P06898,Whirlpool Washing Machine,Appliances,Whirlpool,26403.0,28220.0,36532,30085,17.65,30702.0,4.7,5529.0,95.0,1,0
P06899,iPhone 13,Electronics,Apple,58021.0,62226.0,66680,61009,8.5,62188.0,4.7,1232.0,4.0,0,0
P06900,JBL Bluetooth Speaker,Electronics,JBL,11926.0,11032.0,14063,11114,20.97,10423.0,3.0,3430.0,15.0,1,0
P06901,Adidas Sneakers,Fashion,Adidas,3201.0,2824.0,3761,3040,19.17,2825.0,4.7,2746.0,19.0,1,0
P06902,Samsung TV 55 inch,Electronics,Samsung,41317.0,46963.0,59147,50327,14.91,46398.0,4.1,4699.0,128.0,0,0
P06903,Samsung TV 55 inch,Electronics,Samsung,44555.0,42571.0,55464,44049,20.58,46603.0,4.1,3500.0,83.0,1,0
P06904,Whirlpool Washing Machine,Appliances,Whirlpool,46206.0,42129.0,52083,38554,25.98,41165.0,4.2,3409.0,230.0,1,0
P06905,Dell Inspiron Laptop,Electronics,Dell,47669.0,,51602,47745,7.47,46739.0,3.5,5352.0,197.0,0,0
P06906,Adidas Sneakers,Fashion,Adidas,7280.0,6705.0,8616,7080,17.83,6899.0,4.6,2137.0,178.0,0,0
P06907,Godrej Office Chair,Furniture,Godrej,5219.0,5186.0,5967,4484,24.85,5011.0,4.1,3942.0,96.0,1,0
P06908,iPhone 13,Electronics,Apple,61713.0,63900.0,77991,57045,26.86,63583.0,3.2,3390.0,206.0,0,0
P06909,JBL Bluetooth Speaker,Electronics,JBL,5744.0,7535.0,7258,5865,19.19,5568.0,2.9,2855.0,169.0,1,1
P06910,Boat Smart Watch,Electronics,Boat,6196.0,6259.0,7949,6393,19.57,6283.0,4.3,2872.0,40.0,0,0
P06911,Godrej Office Chair,Furniture,Godrej,10341.0,10197.0,11390,10105,11.28,10234.0,3.4,5254.0,83.0,0,0
P06912,Boat Smart Watch,Electronics,Boat,5018.0,5338.0,6044,5313,12.09,5419.0,3.0,5856.0,182.0,0,0
P06913,Boat Smart Watch,Electronics,Boat,3538.0,3504.0,3656,2820,22.87,2686.0,3.9,4792.0,55.0,1,1
P06914,Godrej Office Chair,Furniture,Godrej,12892.0,13763.0,16983,13665,19.54,14364.0,3.3,941.0,160.0,0,0
P06915,Boat Smart Watch,Electronics,Boat,2236.0,2133.0,2233,1994,10.7,2135.0,3.2,5402.0,167.0,0,0
P06916,Voltas Air Conditioner,Appliances,Voltas,65991.0,63062.0,71070,63189,11.09,61398.0,3.8,6273.0,60.0,0,0
P06917,Nike Running Shoes,Fashion,Nike,3435.0,3769.0,4613,3794,17.75,4018.0,3.5,4281.0,135.0,0,0
P06918,Samsung TV 55 inch,Electronics,Samsung,43679.0,58194.0,60493,47862,20.88,48414.0,4.4,1220.0,117.0,0,1
P06919,iPhone 14,Electronics,Apple,76884.0,69530.0,80392,68741,14.49,74404.0,4.1,2152.0,170.0,0,0
P06920,Boat Smart Watch,Electronics,Boat,7904.0,8062.0,8633,7647,11.42,7523.0,2.8,4819.0,76.0,0,0
P06921,Adidas Sneakers,Fashion,Adidas,6896.0,6683.0,8217,6449,21.52,5940.0,4.2,416.0,58.0,0,0
P06922,iPhone 13,Electronics,Apple,57209.0,59401.0,71836,50013,30.38,46087.0,3.9,3381.0,181.0,1,1
P06923,Voltas Air Conditioner,Appliances,Voltas,45179.0,49354.0,51863,47170,9.05,51845.0,,890.0,55.0,0,0
P06924,iPhone 13,Electronics,Apple,61918.0,61630.0,75360,64002,15.07,61463.0,4.1,6406.0,89.0,0,0
P06925,Godrej Office Chair,Furniture,Godrej,8598.0,8145.0,9614,7737,19.52,7303.0,4.3,4444.0,70.0,0,0
P06926,Whirlpool Washing Machine,Appliances,Whirlpool,30329.0,29842.0,35211,28517,19.01,29395.0,4.6,4109.0,104.0,0,0
P06927,HP Pavilion Laptop,Electronics,HP,76840.0,67866.0,91297,72825,20.23,79200.0,3.4,5435.0,190.0,0,0
P06928,iPhone 14,Electronics,Apple,79106.0,83109.0,88433,68943,22.04,66816.0,3.5,3068.0,95.0,0,0
P06929,JBL Bluetooth Speaker,Electronics,JBL,10361.0,10826.0,13092,10398,20.58,,2.9,537.0,203.0,0,0
P06930,Dell Inspiron Laptop,Electronics,Dell,69281.0,68646.0,79138,62179,21.43,63923.0,3.5,2026.0,34.0,0,0
P06931,JBL Bluetooth Speaker,Electronics,JBL,9835.0,9050.0,11294,9214,18.42,9414.0,4.8,1200.0,177.0,0,0
P06932,Samsung TV 55 inch,Electronics,Samsung,55337.0,51634.0,65593,53090,19.06,56169.0,,2136.0,,0,0
P06933,HP Pavilion Laptop,Electronics,HP,62564.0,65078.0,80226,64731,19.31,70315.0,3.5,1468.0,59.0,0,1
P06934,JBL Bluetooth Speaker,Electronics,JBL,9721.0,11280.0,12452,9651,22.49,9091.0,3.0,2921.0,230.0,0,0
P06935,Samsung TV 55 inch,Electronics,Samsung,78846.0,80284.0,91828,72368,21.19,73100.0,4.6,999.0,110.0,1,0
P06936,JBL Bluetooth Speaker,Electronics,JBL,6366.0,6202.0,6777,6266,7.54,5774.0,4.8,,7.0,0,0
P06937,Dell Inspiron Laptop,Electronics,Dell,67288.0,65444.0,72363,60732,16.07,64056.0,4.4,1963.0,90.0,1,1
P06938,LG Refrigerator,Appliances,LG,64917.0,60076.0,69919,60338,13.7,62533.0,3.3,4877.0,99.0,0,0
P06939,Dell Inspiron Laptop,Electronics,Dell,43575.0,46487.0,59446,48696,18.08,53934.0,4.3,2546.0,81.0,0,0
P06940,iPhone 14,Electronics,Apple,70955.0,73692.0,81642,72357,11.37,67791.0,3.4,5378.0,10.0,0,0
P06941,Nike Running Shoes,Fashion,Nike,2676.0,2490.0,2965,2728,7.99,2986.0,4.7,6036.0,8.0,0,0
P06942,Samsung Galaxy S23,Electronics,Samsung,81296.0,75890.0,93055,76832,17.43,77372.0,4.8,6178.0,105.0,1,0
P06943,Voltas Air Conditioner,Appliances,Voltas,72848.0,71808.0,79167,62719,20.78,59275.0,3.5,2591.0,104.0,0,0
P06944,Adidas Sneakers,Fashion,Adidas,5220.0,5456.0,6242,4807,22.99,5080.0,3.2,1649.0,218.0,1,0
P06945,iPhone 14,Electronics,Apple,62268.0,65615.0,80188,63291,21.07,65817.0,4.0,607.0,208.0,0,0
P06946,Ikea Wooden Dining Table,Furniture,Ikea,21353.0,21094.0,22393,19824,11.47,22129.0,4.4,2982.0,160.0,0,0
P06947,iPhone 14,Electronics,Apple,80720.0,77500.0,97749,77522,20.69,79462.0,3.1,5620.0,86.0,1,0
P06948,HP Pavilion Laptop,Electronics,HP,53971.0,53487.0,62584,51511,17.69,52123.0,3.3,2705.0,23.0,0,0
P06949,Nike Running Shoes,Fashion,Nike,2710.0,2806.0,3048,2590,15.03,2514.0,4.0,1425.0,50.0,0,0
P06950,Ikea Wooden Dining Table,Furniture,Ikea,40131.0,45260.0,49233,41940,14.81,41023.0,4.2,4501.0,147.0,0,0
P06951,Boat Smart Watch,Electronics,Boat,6293.0,6271.0,7804,6850,12.22,7149.0,4.8,1603.0,39.0,0,0
P06952,Nike Running Shoes,Fashion,Nike,3389.0,3457.0,4933,3882,21.31,3625.0,4.0,4956.0,152.0,1,0
P06953,iPhone 14,Electronics,Apple,78788.0,63662.0,86927,73055,15.96,68106.0,3.5,2130.0,56.0,0,0
P06954,LG Refrigerator,Appliances,LG,47775.0,42429.0,47495,39546,16.74,41524.0,4.3,5891.0,145.0,0,0
P06955,Boat Smart Watch,Electronics,Boat,5682.0,4685.0,6286,4367,30.53,,2.8,2504.0,225.0,1,1
P06956,LG Refrigerator,Appliances,LG,45992.0,50328.0,64700,50592,21.81,53718.0,4.1,6217.0,141.0,0,0
P06957,JBL Bluetooth Speaker,Electronics,JBL,5509.0,6102.0,9146,6628,27.53,6293.0,4.0,5240.0,60.0,0,0
P06958,Adidas Sneakers,Fashion,Adidas,8367.0,8046.0,9736,7128,26.79,7648.0,3.9,6449.0,199.0,0,0
P06959,Adidas Sneakers,Fashion,Adidas,3951.0,4389.0,4960,3837,22.64,4093.0,3.2,5254.0,68.0,1,0
P06960,iPhone 13,Electronics,Apple,58696.0,61614.0,67133,62026,7.61,68005.0,3.1,6178.0,38.0,0,0
P06961,Godrej Office Chair,Furniture,Godrej,4055.0,3701.0,4426,3542,19.97,3734.0,4.3,696.0,162.0,0,0
P06962,Whirlpool Washing Machine,Appliances,Whirlpool,22993.0,25176.0,33768,25772,23.68,28648.0,3.6,2594.0,211.0,0,0
P06963,Whirlpool Washing Machine,Appliances,Whirlpool,20500.0,20053.0,22110,19216,13.09,17929.0,3.2,1589.0,130.0,0,0
P06964,iPhone 14,Electronics,Apple,78919.0,74213.0,90065,74475,17.31,78658.0,3.3,5770.0,220.0,0,0
P06965,iPhone 14,Electronics,Apple,100316.0,90990.0,104488,75134,28.09,71463.0,2.9,2481.0,157.0,1,1
P06966,iPhone 13,Electronics,Apple,59917.0,65721.0,68226,56639,16.98,56110.0,3.5,4166.0,10.0,1,0
P06967,Boat Smart Watch,Electronics,Boat,2406.0,2359.0,2839,2326,18.07,2587.0,4.7,6462.0,3.0,0,0
P06968,iPhone 14,Electronics,Apple,65774.0,64325.0,72590,63013,13.19,65011.0,4.7,123.0,29.0,0,0
P06969,Boat Smart Watch,Electronics,Boat,2567.0,2526.0,3234,2591,19.88,2596.0,3.3,468.0,180.0,0,0
P06970,Godrej Office Chair,Furniture,Godrej,14530.0,15436.0,17124,12546,26.73,12012.0,3.3,6021.0,,1,1
P06971,LG Refrigerator,Appliances,LG,58094.0,52549.0,64941,58324,10.19,65060.0,3.4,3801.0,65.0,0,0
P06972,Dell Inspiron Laptop,Electronics,Dell,63860.0,57537.0,71124,61888,12.99,61380.0,3.6,1463.0,2.0,1,1
P06973,Ikea Wooden Dining Table,Furniture,Ikea,14739.0,15366.0,16563,13544,18.23,12987.0,3.5,1096.0,201.0,1,0
P06974,LG Refrigerator,Appliances,LG,22696.0,,26535,22858,13.86,24644.0,2.9,773.0,19.0,0,0
P06975,LG Refrigerator,Appliances,LG,53630.0,63867.0,62425,49948,19.99,54708.0,4.1,3310.0,12.0,1,0
P06976,iPhone 13,Electronics,Apple,52291.0,63914.0,73029,52423,28.22,50863.0,3.9,665.0,26.0,1,1
P06977,Ikea Wooden Dining Table,Furniture,Ikea,17649.0,18259.0,25084,19802,21.06,18973.0,3.5,1004.0,74.0,1,0
P06978,Adidas Sneakers,Fashion,Adidas,5849.0,5471.0,6167,5535,10.25,5124.0,3.5,3737.0,95.0,0,0
P06979,Whirlpool Washing Machine,Appliances,Whirlpool,29615.0,33531.0,35868,26978,24.79,25299.0,2.9,4325.0,39.0,1,0
P06980,Samsung Galaxy S23,Electronics,Samsung,57270.0,55468.0,69254,55737,19.52,59467.0,2.8,5930.0,66.0,0,0
P06981,Ikea Wooden Dining Table,Furniture,Ikea,31789.0,25334.0,42212,30633,27.43,34135.0,4.0,3411.0,227.0,0,0
P06982,Samsung Galaxy S23,Electronics,Samsung,69713.0,66854.0,77532,63944,17.53,70642.0,3.5,3870.0,102.0,0,1
P06983,Dell Inspiron Laptop,Electronics,Dell,63156.0,69209.0,74679,64649,13.43,65621.0,4.1,2343.0,187.0,0,0
P06984,LG Refrigerator,Appliances,LG,33854.0,37694.0,37863,33679,11.05,36382.0,2.8,4440.0,41.0,0,0
P06985,Adidas Sneakers,Fashion,Adidas,8886.0,8461.0,9493,8283,12.75,8699.0,4.5,5099.0,61.0,0,0
P06986,iPhone 14,Electronics,Apple,66311.0,63341.0,76606,64322,16.04,64233.0,4.7,3848.0,106.0,0,0
P06987,Voltas Air Conditioner,Appliances,Voltas,47130.0,50166.0,56797,46225,18.61,44366.0,3.4,2817.0,179.0,0,0
P06988,LG Refrigerator,Appliances,LG,41970.0,41568.0,47587,39714,16.54,41867.0,3.3,4148.0,219.0,0,0
P06989,Boat Smart Watch,Electronics,Boat,7371.0,7879.0,10185,8218,19.31,8646.0,3.2,1159.0,118.0,0,0
P06990,Puma Casual T-Shirt,Fashion,Puma,1639.0,2008.0,1971,1665,15.53,1749.0,2.8,2385.0,196.0,1,0
P06991,Samsung Galaxy S23,Electronics,Samsung,70028.0,70690.0,77636,70594,9.07,66163.0,4.1,5018.0,62.0,0,0
P06992,Samsung TV 55 inch,Electronics,Samsung,59903.0,61455.0,80552,63435,21.25,64353.0,4.8,1870.0,148.0,0,0
P06993,Boat Smart Watch,Electronics,Boat,7132.0,6659.0,9138,6809,25.49,6642.0,4.8,1807.0,48.0,1,0
P06994,LG Refrigerator,Appliances,LG,62547.0,60336.0,66839,60145,10.02,58898.0,4.0,3495.0,27.0,0,0
P06995,iPhone 14,Electronics,Apple,75800.0,77968.0,83736,69407,17.11,72057.0,4.0,6352.0,223.0,1,0
P06996,JBL Bluetooth Speaker,Electronics,JBL,11585.0,12999.0,16629,13037,21.6,14293.0,3.3,6064.0,19.0,1,0
P06997,Adidas Sneakers,Fashion,Adidas,8573.0,8431.0,8797,8138,7.49,9038.0,4.6,,1.0,0,0
P06998,Nike Running Shoes,Fashion,Nike,2909.0,2999.0,4224,3613,14.46,3732.0,3.8,2177.0,23.0,0,0
P06999,Samsung Galaxy S23,Electronics,Samsung,67720.0,,94453,76613,18.89,76162.0,3.5,4841.0,99.0,1,0
P07000,Ikea Wooden Dining Table,Furniture,Ikea,31964.0,32650.0,37772,30294,19.8,30159.0,3.7,1672.0,202.0,0,0
P07001,iPhone 13,Electronics,Apple,66076.0,60087.0,88825,65781,25.94,68537.0,3.2,3349.0,157.0,1,0
P07002,Nike Running Shoes,Fashion,Nike,5125.0,5568.0,5999,5339,11.0,5227.0,4.9,5379.0,118.0,0,0
P07003,HP Pavilion Laptop,Electronics,HP,96848.0,97320.0,94291,75486,19.94,71090.0,3.1,5491.0,190.0,1,0
P07004,Adidas Sneakers,Fashion,Adidas,4583.0,5745.0,6901,5003,27.5,4974.0,4.4,4716.0,3.0,0,0
P07005,iPhone 13,Electronics,Apple,61403.0,60980.0,74512,58420,21.6,61937.0,4.6,3400.0,81.0,0,0
P07006,Nike Running Shoes,Fashion,Nike,3424.0,3492.0,3550,3051,14.06,3014.0,4.9,1176.0,224.0,0,0
P07007,Samsung TV 55 inch,Electronics,Samsung,90381.0,88371.0,106674,84521,20.77,91730.0,4.3,2655.0,173.0,0,0
P07008,iPhone 13,Electronics,Apple,64067.0,64556.0,78098,62764,19.63,66416.0,3.7,3767.0,249.0,0,0
P07009,JBL Bluetooth Speaker,Electronics,JBL,5741.0,5887.0,6643,6038,9.11,5630.0,3.4,194.0,3.0,0,0
P07010,JBL Bluetooth Speaker,Electronics,JBL,3680.0,3022.0,4557,3434,24.64,3595.0,4.4,1053.0,14.0,0,1
P07011,Adidas Sneakers,Fashion,Adidas,8081.0,7656.0,8950,8221,8.15,8960.0,4.7,1833.0,175.0,0,0
P07012,iPhone 14,Electronics,Apple,61668.0,62421.0,71848,63456,11.68,66783.0,4.3,3846.0,144.0,0,0
P07013,LG Refrigerator,Appliances,LG,54419.0,52930.0,54033,48511,10.22,45786.0,3.7,302.0,85.0,0,0
P07014,Dell Inspiron Laptop,Electronics,Dell,74062.0,71351.0,78395,68991,12.0,73343.0,3.4,3281.0,132.0,0,0
P07015,Adidas Sneakers,Fashion,Adidas,5248.0,,6249,4979,20.32,5326.0,4.8,1446.0,220.0,0,1
P07016,Boat Smart Watch,Electronics,Boat,6900.0,6166.0,7981,6518,18.33,6287.0,2.8,2305.0,204.0,0,1
P07017,Dell Inspiron Laptop,Electronics,Dell,48054.0,53113.0,58476,46910,19.78,50965.0,4.7,4721.0,84.0,0,0
P07018,Voltas Air Conditioner,Appliances,Voltas,31213.0,30108.0,44488,35192,20.9,37736.0,4.5,5182.0,113.0,0,0
P07019,Boat Smart Watch,Electronics,Boat,10602.0,9146.0,11771,8225,30.12,8532.0,3.0,4260.0,220.0,1,0
P07020,LG Refrigerator,Appliances,LG,22556.0,24367.0,26781,22876,14.58,24325.0,4.3,5357.0,48.0,1,0
P07021,HP Pavilion Laptop,Electronics,HP,54570.0,55530.0,62104,55362,10.86,60599.0,3.9,1142.0,60.0,0,0
P07022,Adidas Sneakers,Fashion,Adidas,8945.0,8479.0,10096,8391,16.89,9118.0,3.4,5504.0,240.0,0,0
P07023,Ikea Wooden Dining Table,Furniture,Ikea,15014.0,14724.0,16356,14336,12.35,15780.0,3.4,622.0,118.0,0,0
P07024,Nike Running Shoes,Fashion,Nike,6537.0,6290.0,6850,6242,8.88,5978.0,3.0,2813.0,246.0,0,0
P07025,Ikea Wooden Dining Table,Furniture,Ikea,19184.0,17193.0,21446,18473,13.86,20556.0,3.2,3973.0,131.0,0,0
P07026,Puma Casual T-Shirt,Fashion,Puma,1093.0,1140.0,1450,1073,26.0,1110.0,3.2,,165.0,0,0
P07027,Godrej Office Chair,Furniture,Godrej,10934.0,10351.0,16040,11850,26.12,11294.0,4.7,5086.0,107.0,0,0
P07028,Adidas Sneakers,Fashion,Adidas,4005.0,4506.0,4820,4176,13.36,4284.0,4.5,4906.0,204.0,0,0
P07029,Dell Inspiron Laptop,Electronics,Dell,74674.0,70319.0,79865,64364,19.41,65774.0,3.3,3417.0,127.0,1,0
P07030,Adidas Sneakers,Fashion,Adidas,8837.0,9390.0,10323,8472,17.93,9272.0,4.2,2360.0,99.0,0,0
P07031,Boat Smart Watch,Electronics,Boat,6202.0,5204.0,7209,6001,16.76,6639.0,4.7,5552.0,209.0,0,0
P07032,JBL Bluetooth Speaker,Electronics,JBL,8579.0,8987.0,9612,8638,10.13,8367.0,3.6,962.0,170.0,0,0
P07033,JBL Bluetooth Speaker,Electronics,JBL,13865.0,11892.0,14742,13053,11.46,12900.0,4.8,2906.0,84.0,0,0
P07034,iPhone 14,Electronics,Apple,71836.0,88964.0,100995,74857,25.88,76617.0,4.5,3344.0,32.0,1,1
P07035,Samsung Galaxy S23,Electronics,Samsung,73816.0,80599.0,95686,74268,22.38,72817.0,3.8,4120.0,143.0,1,0
P07036,Voltas Air Conditioner,Appliances,Voltas,43181.0,45191.0,56356,44259,21.47,47635.0,3.4,6102.0,243.0,1,0
P07037,Boat Smart Watch,Electronics,Boat,3460.0,3574.0,3836,3448,10.11,3652.0,2.9,3813.0,232.0,0,0
P07038,Voltas Air Conditioner,Appliances,Voltas,31319.0,33716.0,35792,30882,13.72,30427.0,3.7,1128.0,228.0,0,0
P07039,Godrej Office Chair,Furniture,Godrej,10568.0,11311.0,12721,10915,14.2,10255.0,4.5,5687.0,29.0,0,0
P07040,Samsung Galaxy S23,Electronics,Samsung,61135.0,62966.0,74841,61401,17.96,59859.0,4.2,772.0,6.0,1,0
P07041,LG Refrigerator,Appliances,LG,46209.0,46477.0,50465,36978,26.73,38743.0,4.8,604.0,22.0,1,1
P07042,Samsung Galaxy S23,Electronics,Samsung,74209.0,79175.0,86192,76137,11.67,70977.0,4.8,70.0,103.0,0,0
P07043,Adidas Sneakers,Fashion,Adidas,7902.0,7249.0,8452,7494,11.33,8242.0,3.4,1650.0,28.0,0,1
P07044,Dell Inspiron Laptop,Electronics,Dell,68413.0,68257.0,73579,61956,15.8,66559.0,3.2,1964.0,209.0,1,1
P07045,Puma Casual T-Shirt,Fashion,Puma,2201.0,2416.0,2842,2018,28.99,2091.0,3.4,4629.0,115.0,1,1
P07046,Boat Smart Watch,Electronics,Boat,3313.0,3230.0,3849,3222,16.29,3162.0,4.6,229.0,171.0,0,0
P07047,Boat Smart Watch,Electronics,Boat,2142.0,2268.0,3177,2645,16.75,2666.0,4.9,459.0,119.0,0,0
P07048,Dell Inspiron Laptop,Electronics,Dell,58708.0,62189.0,74283,65028,12.46,72150.0,4.7,4548.0,162.0,1,0
P07049,Dell Inspiron Laptop,Electronics,Dell,63556.0,63758.0,70747,59420,16.01,61486.0,4.6,4827.0,33.0,0,0
P07050,Ikea Wooden Dining Table,Furniture,Ikea,18982.0,19358.0,20947,18985,9.37,17641.0,4.3,2712.0,233.0,1,0
P07051,Dell Inspiron Laptop,Electronics,Dell,52402.0,64399.0,68279,57179,16.26,56681.0,3.1,6208.0,221.0,0,0
P07052,Nike Running Shoes,Fashion,Nike,7248.0,7601.0,9062,7774,14.21,8586.0,3.9,1516.0,147.0,0,0
P07053,HP Pavilion Laptop,Electronics,HP,66048.0,65886.0,73760,66146,10.32,73969.0,4.6,2144.0,171.0,0,0
P07054,JBL Bluetooth Speaker,Electronics,JBL,14693.0,12727.0,16352,13863,15.22,14589.0,4.5,3427.0,82.0,0,0
P07055,iPhone 14,Electronics,Apple,59236.0,74189.0,84016,61113,27.26,65823.0,4.3,5163.0,9.0,1,1
P07056,Adidas Sneakers,Fashion,Adidas,7370.0,6880.0,7495,5927,20.92,6379.0,3.3,48.0,81.0,0,0
P07057,Godrej Office Chair,Furniture,Godrej,14889.0,16428.0,20485,15271,25.45,14062.0,3.8,1758.0,191.0,1,1
P07058,Godrej Office Chair,Furniture,Godrej,11126.0,12749.0,13647,9954,27.06,10657.0,4.2,853.0,114.0,1,1
P07059,Godrej Office Chair,Furniture,Godrej,15873.0,17607.0,19654,15985,18.67,15705.0,4.5,3909.0,58.0,0,0
P07060,Ikea Wooden Dining Table,Furniture,Ikea,31940.0,30476.0,34580,27856,19.44,28286.0,3.9,2379.0,6.0,0,0
P07061,LG Refrigerator,Appliances,LG,15463.0,,23090,18514,19.82,19410.0,3.3,,249.0,0,0
P07062,Boat Smart Watch,Electronics,Boat,7795.0,7549.0,8148,7540,7.46,8150.0,4.3,4796.0,19.0,0,0
P07063,Dell Inspiron Laptop,Electronics,Dell,40759.0,42778.0,47961,44337,7.56,43590.0,4.2,1398.0,70.0,0,0
P07064,HP Pavilion Laptop,Electronics,HP,60448.0,70943.0,69230,63568,8.18,59296.0,4.5,1041.0,81.0,0,0
P07065,Puma Casual T-Shirt,Fashion,Puma,1128.0,1079.0,1338,1047,21.75,1008.0,3.6,,134.0,0,0
P07066,Boat Smart Watch,Electronics,Boat,4958.0,,5902,4702,20.33,4725.0,3.2,5678.0,37.0,0,0
P07067,Voltas Air Conditioner,Appliances,Voltas,41568.0,43124.0,47982,42969,10.45,47571.0,4.3,2697.0,120.0,0,0
P07068,Samsung Galaxy S23,Electronics,Samsung,51475.0,53770.0,69616,55039,20.94,54522.0,4.9,1381.0,115.0,0,0
P07069,LG Refrigerator,Appliances,LG,52862.0,46347.0,57289,43851,23.46,42561.0,4.8,3485.0,194.0,1,0
P07070,HP Pavilion Laptop,Electronics,HP,72328.0,69372.0,75757,65476,13.57,66015.0,2.9,3949.0,63.0,0,0
P07071,iPhone 13,Electronics,Apple,52488.0,55980.0,68238,57032,16.42,54683.0,4.5,864.0,233.0,0,0
P07072,Boat Smart Watch,Electronics,Boat,5473.0,5955.0,6670,5371,19.48,5189.0,3.3,5350.0,187.0,0,0
P07073,Dell Inspiron Laptop,Electronics,Dell,62634.0,64264.0,66476,53528,19.48,59439.0,3.9,17.0,98.0,0,0
P07074,Ikea Wooden Dining Table,Furniture,Ikea,44379.0,37137.0,41870,35177,15.99,37811.0,4.1,1164.0,23.0,0,1
P07075,Ikea Wooden Dining Table,Furniture,Ikea,31487.0,32159.0,32402,29326,9.49,28652.0,2.9,4824.0,213.0,0,0
P07076,HP Pavilion Laptop,Electronics,HP,71859.0,77475.0,84553,68949,18.45,69429.0,3.5,5839.0,169.0,0,0
